event_id,user_id,event_type,is_recurring,recurrence_interval_days,is_flexible,is_essential,status,amount,currency,event_date,description,linked_event_id
event_698,user_165,recurring_expense,True,15,False,True,confirmed,9155.56,INR,2026-04-10,Bi-weekly Groceries & Commuting,
event_699,user_165,recurring_expense,True,30,True,False,confirmed,4896.41,INR,2026-04-13,Streaming Services & Dining Out Club,
event_700,user_165,recurring_expense,True,30,True,False,confirmed,5373.52,INR,2026-04-18,Fitness & Luxury Lifestyle Subscription,
event_701,user_166,income,True,30,False,True,confirmed,4046.82,USD,2024-12-10,Confirmed Monthly Salary,
event_702,user_166,recurring_expense,True,30,False,True,confirmed,1364.17,USD,2024-12-15,Apartment Rent & Essential Utilities,
event_703,user_166,recurring_expense,True,15,False,True,confirmed,338.15,USD,2024-12-07,Bi-weekly Groceries & Commuting,
event_704,user_166,recurring_expense,True,30,True,False,confirmed,379.24,USD,2024-12-10,Streaming Services & Dining Out Club,
event_705,user_166,recurring_expense,True,30,True,False,confirmed,303.92,USD,2024-12-15,Fitness & Luxury Lifestyle Subscription,
event_706,user_167,income,True,30,False,True,confirmed,49830.01,ZAR,2025-05-19,Confirmed Monthly Salary,
event_707,user_167,recurring_expense,True,30,False,True,confirmed,19363.42,ZAR,2025-05-24,Apartment Rent & Essential Utilities,
event_708,user_167,recurring_expense,True,15,False,True,confirmed,3839.89,ZAR,2025-05-09,Bi-weekly Groceries & Commuting,
event_709,user_167,recurring_expense,True,30,True,False,confirmed,5504.46,ZAR,2025-05-12,Streaming Services & Dining Out Club,
event_710,user_167,recurring_expense,True,30,True,False,confirmed,1697.27,ZAR,2025-05-17,Fitness & Luxury Lifestyle Subscription,
event_711,user_168,income,True,30,False,True,confirmed,86343.24,INR,2026-01-28,Confirmed Monthly Salary,
event_712,user_168,recurring_expense,True,30,False,True,confirmed,31571.7,INR,2026-02-02,Apartment Rent & Essential Utilities,
event_713,user_168,recurring_expense,True,15,False,True,confirmed,7618.31,INR,2026-01-11,Bi-weekly Groceries & Commuting,
event_714,user_168,recurring_expense,True,30,True,False,confirmed,5591.29,INR,2026-01-14,Streaming Services & Dining Out Club,
event_715,user_168,recurring_expense,True,30,True,False,confirmed,5060.31,INR,2026-01-19,Fitness & Luxury Lifestyle Subscription,
event_716,user_169,income,True,30,False,True,confirmed,59526.52,ZAR,2024-03-12,Confirmed Monthly Salary,
event_717,user_169,recurring_expense,True,30,False,True,confirmed,15152.05,ZAR,2024-03-17,Apartment Rent & Essential Utilities,
event_718,user_169,recurring_expense,True,15,False,True,confirmed,7110.44,ZAR,2024-03-08,Bi-weekly Groceries & Commuting,
event_719,user_169,recurring_expense,True,30,True,False,confirmed,5249.67,ZAR,2024-03-11,Streaming Services & Dining Out Club,
event_720,user_169,recurring_expense,True,30,True,False,confirmed,3696.32,ZAR,2024-03-16,Fitness & Luxury Lifestyle Subscription,
event_721,user_170,income,True,30,False,True,confirmed,40706948.16,IDR,2025-08-21,Confirmed Monthly Salary,
event_722,user_170,recurring_expense,True,30,False,True,confirmed,11671971.9,IDR,2025-08-26,Apartment Rent & Essential Utilities,
event_723,user_170,recurring_expense,True,15,False,True,confirmed,4696257.45,IDR,2025-08-10,Bi-weekly Groceries & Commuting,
event_724,user_170,recurring_expense,True,30,True,False,confirmed,3192502.53,IDR,2025-08-13,Streaming Services & Dining Out Club,
event_725,user_170,recurring_expense,True,30,True,False,confirmed,2144328.32,IDR,2025-08-18,Fitness & Luxury Lifestyle Subscription,
event_726,user_171,income,True,30,False,True,confirmed,2796.81,EUR,2026-07-25,Confirmed Monthly Salary,
event_727,user_171,recurring_expense,True,30,False,True,confirmed,765.52,EUR,2026-07-30,Apartment Rent & Essential Utilities,
event_728,user_171,recurring_expense,True,15,False,True,confirmed,267.88,EUR,2026-07-07,Bi-weekly Groceries & Commuting,
event_729,user_171,recurring_expense,True,30,True,False,confirmed,230.77,EUR,2026-07-10,Streaming Services & Dining Out Club,
event_730,user_171,recurring_expense,True,30,True,False,confirmed,131.48,EUR,2026-07-15,Fitness & Luxury Lifestyle Subscription,
event_731,user_172,income,True,30,False,True,confirmed,9625.42,ZAR,2024-06-14,Confirmed Monthly Salary,
event_732,user_172,recurring_expense,True,30,False,True,confirmed,3650.18,ZAR,2024-06-19,Apartment Rent & Essential Utilities,
event_733,user_172,recurring_expense,True,15,False,True,confirmed,875.59,ZAR,2024-06-09,Bi-weekly Groceries & Commuting,
event_734,user_172,recurring_expense,True,30,True,False,confirmed,1146.98,ZAR,2024-06-12,Streaming Services & Dining Out Club,
event_735,user_172,recurring_expense,True,30,True,False,confirmed,454.98,ZAR,2024-06-17,Fitness & Luxury Lifestyle Subscription,
event_736,user_173,income,True,30,False,True,confirmed,135454.98,INR,2025-11-23,Confirmed Monthly Salary,
event_737,user_173,recurring_expense,True,30,False,True,confirmed,49319.12,INR,2025-11-28,Apartment Rent & Essential Utilities,
event_738,user_173,recurring_expense,True,15,False,True,confirmed,13646.95,INR,2025-11-11,Bi-weekly Groceries & Commuting,
event_739,user_173,recurring_expense,True,30,True,False,confirmed,7779.57,INR,2025-11-14,Streaming Services & Dining Out Club,
event_740,user_173,recurring_expense,True,30,True,False,confirmed,5700.88,INR,2025-11-19,Fitness & Luxury Lifestyle Subscription,
event_741,user_174,income,True,30,False,True,confirmed,1057.39,EUR,2026-04-27,Confirmed Monthly Salary,
event_742,user_174,recurring_expense,True,30,False,True,confirmed,335.66,EUR,2026-05-02,Apartment Rent & Essential Utilities,
event_743,user_174,recurring_expense,True,15,False,True,confirmed,86.75,EUR,2026-04-08,Bi-weekly Groceries & Commuting,
event_744,user_174,recurring_expense,True,30,True,False,confirmed,56.62,EUR,2026-04-11,Streaming Services & Dining Out Club,
event_745,user_174,recurring_expense,True,30,True,False,confirmed,81.7,EUR,2026-04-16,Fitness & Luxury Lifestyle Subscription,
event_746,user_175,income,True,30,False,True,confirmed,3904.63,EUR,2024-09-16,Confirmed Monthly Salary,
event_747,user_175,recurring_expense,True,30,False,True,confirmed,1221.06,EUR,2024-09-21,Apartment Rent & Essential Utilities,
event_748,user_175,recurring_expense,True,15,False,True,confirmed,480.8,EUR,2024-09-10,Bi-weekly Groceries & Commuting,
event_749,user_175,recurring_expense,True,30,True,False,confirmed,441.85,EUR,2024-09-13,Streaming Services & Dining Out Club,
event_750,user_175,recurring_expense,True,30,True,False,confirmed,275.96,EUR,2024-09-18,Fitness & Luxury Lifestyle Subscription,
event_751,user_176,income,True,30,False,True,confirmed,2149.33,EUR,2025-02-20,Confirmed Monthly Salary,
event_752,user_176,recurring_expense,True,30,False,True,confirmed,769.82,EUR,2025-02-25,Apartment Rent & Essential Utilities,
event_753,user_176,recurring_expense,True,15,False,True,confirmed,181.6,EUR,2025-02-07,Bi-weekly Groceries & Commuting,
event_754,user_176,recurring_expense,True,30,True,False,confirmed,131.44,EUR,2025-02-10,Streaming Services & Dining Out Club,
event_755,user_176,recurring_expense,True,30,True,False,confirmed,171.51,EUR,2025-02-15,Fitness & Luxury Lifestyle Subscription,
event_756,user_177,income,True,30,False,True,confirmed,1289.11,USD,2026-01-29,Confirmed Monthly Salary,
event_757,user_177,recurring_expense,True,30,False,True,confirmed,492.26,USD,2026-02-03,Apartment Rent & Essential Utilities,
event_758,user_177,recurring_expense,True,15,False,True,confirmed,128.74,USD,2026-01-09,Bi-weekly Groceries & Commuting,
event_759,user_177,recurring_expense,True,30,True,False,confirmed,72.58,USD,2026-01-12,Streaming Services & Dining Out Club,
event_760,user_177,recurring_expense,True,30,True,False,confirmed,64.02,USD,2026-01-17,Fitness & Luxury Lifestyle Subscription,
event_761,user_178,income,True,30,False,True,confirmed,3693.87,EUR,2024-12-18,Confirmed Monthly Salary,
event_762,user_178,recurring_expense,True,30,False,True,confirmed,1056.85,EUR,2024-12-23,Apartment Rent & Essential Utilities,
event_763,user_178,recurring_expense,True,15,False,True,confirmed,384.78,EUR,2024-12-11,Bi-weekly Groceries & Commuting,
event_764,user_178,recurring_expense,True,30,True,False,confirmed,197.28,EUR,2024-12-14,Streaming Services & Dining Out Club,
event_765,user_178,recurring_expense,True,30,True,False,confirmed,162.78,EUR,2024-12-19,Fitness & Luxury Lifestyle Subscription,
event_766,user_179,income,True,30,False,True,confirmed,58203861.78,IDR,2025-05-22,Confirmed Monthly Salary,
event_767,user_179,recurring_expense,True,30,False,True,confirmed,21909531.1,IDR,2025-05-27,Apartment Rent & Essential Utilities,
event_768,user_179,recurring_expense,True,15,False,True,confirmed,6322454.45,IDR,2025-05-08,Bi-weekly Groceries & Commuting,
event_769,user_179,recurring_expense,True,30,True,False,confirmed,4074409.24,IDR,2025-05-11,Streaming Services & Dining Out Club,
event_770,user_179,recurring_expense,True,30,True,False,confirmed,1769913.68,IDR,2025-05-16,Fitness & Luxury Lifestyle Subscription,
event_771,user_180,income,True,30,False,True,confirmed,60348.56,INR,2026-07-11,Confirmed Monthly Salary,
event_772,user_180,recurring_expense,True,30,False,True,confirmed,16299.56,INR,2026-07-16,Apartment Rent & Essential Utilities,
event_773,user_180,recurring_expense,True,15,False,True,confirmed,5324.17,INR,2026-07-10,Bi-weekly Groceries & Commuting,
event_774,user_180,recurring_expense,True,30,True,False,confirmed,4562.62,INR,2026-07-13,Streaming Services & Dining Out Club,
event_775,user_180,recurring_expense,True,30,True,False,confirmed,3027.25,INR,2026-07-18,Fitness & Luxury Lifestyle Subscription,
event_776,user_181,income,True,30,False,True,confirmed,4276.25,USD,2024-03-15,Confirmed Monthly Salary,
event_777,user_181,recurring_expense,True,30,False,True,confirmed,1101.88,USD,2024-03-20,Apartment Rent & Essential Utilities,
event_778,user_181,recurring_expense,True,15,False,True,confirmed,440.84,USD,2024-03-07,Bi-weekly Groceries & Commuting,
event_779,user_181,recurring_expense,True,30,True,False,confirmed,322.33,USD,2024-03-10,Streaming Services & Dining Out Club,
event_780,user_181,recurring_expense,True,30,True,False,confirmed,189.99,USD,2024-03-15,Fitness & Luxury Lifestyle Subscription,
event_781,user_182,income,True,30,False,True,confirmed,77959.73,ZAR,2025-08-24,Confirmed Monthly Salary,
event_782,user_182,recurring_expense,True,30,False,True,confirmed,24756.36,ZAR,2025-08-29,Apartment Rent & Essential Utilities,
event_783,user_182,recurring_expense,True,15,False,True,confirmed,7990.31,ZAR,2025-08-09,Bi-weekly Groceries & Commuting,
event_784,user_182,recurring_expense,True,30,True,False,confirmed,8401.86,ZAR,2025-08-12,Streaming Services & Dining Out Club,
event_785,user_182,recurring_expense,True,30,True,False,confirmed,4768.18,ZAR,2025-08-17,Fitness & Luxury Lifestyle Subscription,
event_786,user_183,income,True,30,False,True,confirmed,37909085.03,IDR,2026-04-13,Confirmed Monthly Salary,
event_787,user_183,recurring_expense,True,30,False,True,confirmed,10208897.97,IDR,2026-04-18,Apartment Rent & Essential Utilities,
event_788,user_183,recurring_expense,True,15,False,True,confirmed,3026436.71,IDR,2026-04-11,Bi-weekly Groceries & Commuting,
event_789,user_183,recurring_expense,True,30,True,False,confirmed,2885786.77,IDR,2026-04-14,Streaming Services & Dining Out Club,
event_790,user_183,recurring_expense,True,30,True,False,confirmed,3007683.42,IDR,2026-04-19,Fitness & Luxury Lifestyle Subscription,
event_791,user_184,income,True,30,False,True,confirmed,342037.84,INR,2024-06-17,Confirmed Monthly Salary,
event_792,user_184,recurring_expense,True,30,False,True,confirmed,104267.14,INR,2024-06-22,Apartment Rent & Essential Utilities,
event_793,user_184,recurring_expense,True,15,False,True,confirmed,28120.08,INR,2024-06-08,Bi-weekly Groceries & Commuting,
event_794,user_184,recurring_expense,True,30,True,False,confirmed,31526.45,INR,2024-06-11,Streaming Services & Dining Out Club,
event_795,user_184,recurring_expense,True,30,True,False,confirmed,17125.61,INR,2024-06-16,Fitness & Luxury Lifestyle Subscription,
event_796,user_185,income,True,30,False,True,confirmed,1056.45,EUR,2025-11-26,Confirmed Monthly Salary,
event_797,user_185,recurring_expense,True,30,False,True,confirmed,270.28,EUR,2025-12-01,Apartment Rent & Essential Utilities,
event_798,user_185,recurring_expense,True,15,False,True,confirmed,116.92,EUR,2025-11-10,Bi-weekly Groceries & Commuting,
event_799,user_185,recurring_expense,True,30,True,False,confirmed,112.28,EUR,2025-11-13,Streaming Services & Dining Out Club,
event_800,user_185,recurring_expense,True,30,True,False,confirmed,59.13,EUR,2025-11-18,Fitness & Luxury Lifestyle Subscription,
event_801,user_186,income,True,30,False,True,confirmed,25198.17,ZAR,2026-01-10,Confirmed Monthly Salary,
event_802,user_186,recurring_expense,True,30,False,True,confirmed,9675.34,ZAR,2026-01-15,Apartment Rent & Essential Utilities,
event_803,user_186,recurring_expense,True,15,False,True,confirmed,2065.97,ZAR,2026-01-07,Bi-weekly Groceries & Commuting,
event_804,user_186,recurring_expense,True,30,True,False,confirmed,2902.72,ZAR,2026-01-10,Streaming Services & Dining Out Club,
event_805,user_186,recurring_expense,True,30,True,False,confirmed,1157.26,ZAR,2026-01-15,Fitness & Luxury Lifestyle Subscription,
event_806,user_187,income,True,30,False,True,confirmed,223678.99,INR,2024-09-19,Confirmed Monthly Salary,
event_807,user_187,recurring_expense,True,30,False,True,confirmed,76604.48,INR,2024-09-24,Apartment Rent & Essential Utilities,
event_808,user_187,recurring_expense,True,15,False,True,confirmed,26199.54,INR,2024-09-09,Bi-weekly Groceries & Commuting,
event_809,user_187,recurring_expense,True,30,True,False,confirmed,20480.21,INR,2024-09-12,Streaming Services & Dining Out Club,
event_810,user_187,recurring_expense,True,30,True,False,confirmed,12384.15,INR,2024-09-17,Fitness & Luxury Lifestyle Subscription,
event_811,user_188,income,True,30,False,True,confirmed,3227.14,EUR,2025-02-28,Confirmed Monthly Salary,
event_812,user_188,recurring_expense,True,30,False,True,confirmed,1043.91,EUR,2025-03-05,Apartment Rent & Essential Utilities,
event_813,user_188,recurring_expense,True,15,False,True,confirmed,332.87,EUR,2025-02-11,Bi-weekly Groceries & Commuting,
event_814,user_188,recurring_expense,True,30,True,False,confirmed,268.64,EUR,2025-02-14,Streaming Services & Dining Out Club,
event_815,user_188,recurring_expense,True,30,True,False,confirmed,99.5,EUR,2025-02-19,Fitness & Luxury Lifestyle Subscription,
event_816,user_189,income,True,30,False,True,confirmed,552.5,EUR,2026-07-12,Confirmed Monthly Salary,
event_817,user_189,recurring_expense,True,30,False,True,confirmed,147.21,EUR,2026-07-17,Apartment Rent & Essential Utilities,
event_818,user_189,recurring_expense,True,15,False,True,confirmed,52.95,EUR,2026-07-08,Bi-weekly Groceries & Commuting,
event_819,user_189,recurring_expense,True,30,True,False,confirmed,39.52,EUR,2026-07-11,Streaming Services & Dining Out Club,
event_820,user_189,recurring_expense,True,30,True,False,confirmed,41.4,EUR,2026-07-16,Fitness & Luxury Lifestyle Subscription,
event_821,user_190,income,True,30,False,True,confirmed,4276.39,EUR,2024-12-21,Confirmed Monthly Salary,
event_822,user_190,recurring_expense,True,30,False,True,confirmed,1472.74,EUR,2024-12-26,Apartment Rent & Essential Utilities,
event_823,user_190,recurring_expense,True,15,False,True,confirmed,448.36,EUR,2024-12-10,Bi-weekly Groceries & Commuting,
event_824,user_190,recurring_expense,True,30,True,False,confirmed,293.31,EUR,2024-12-13,Streaming Services & Dining Out Club,
event_825,user_190,recurring_expense,True,30,True,False,confirmed,268.47,EUR,2024-12-18,Fitness & Luxury Lifestyle Subscription,
event_826,user_191,income,True,30,False,True,confirmed,1177.35,EUR,2025-05-25,Confirmed Monthly Salary,
event_827,user_191,recurring_expense,True,30,False,True,confirmed,396.5,EUR,2025-05-30,Apartment Rent & Essential Utilities,
event_828,user_191,recurring_expense,True,15,False,True,confirmed,101.69,EUR,2025-05-07,Bi-weekly Groceries & Commuting,
event_829,user_191,recurring_expense,True,30,True,False,confirmed,63.1,EUR,2025-05-10,Streaming Services & Dining Out Club,
event_830,user_191,recurring_expense,True,30,True,False,confirmed,63.6,EUR,2025-05-15,Fitness & Luxury Lifestyle Subscription,
event_831,user_192,income,True,30,False,True,confirmed,2709.38,USD,2026-04-14,Confirmed Monthly Salary,
event_832,user_192,recurring_expense,True,30,False,True,confirmed,970.44,USD,2026-04-19,Apartment Rent & Essential Utilities,
event_833,user_192,recurring_expense,True,15,False,True,confirmed,308.14,USD,2026-04-09,Bi-weekly Groceries & Commuting,
event_834,user_192,recurring_expense,True,30,True,False,confirmed,207.57,USD,2026-04-12,Streaming Services & Dining Out Club,
event_835,user_192,recurring_expense,True,30,True,False,confirmed,192.59,USD,2026-04-17,Fitness & Luxury Lifestyle Subscription,
event_836,user_193,income,True,30,False,True,confirmed,1263.35,EUR,2024-03-23,Confirmed Monthly Salary,
event_837,user_193,recurring_expense,True,30,False,True,confirmed,424.34,EUR,2024-03-28,Apartment Rent & Essential Utilities,
event_838,user_193,recurring_expense,True,15,False,True,confirmed,139.0,EUR,2024-03-11,Bi-weekly Groceries & Commuting,
event_839,user_193,recurring_expense,True,30,True,False,confirmed,80.04,EUR,2024-03-14,Streaming Services & Dining Out Club,
event_840,user_193,recurring_expense,True,30,True,False,confirmed,65.76,EUR,2024-03-19,Fitness & Luxury Lifestyle Subscription,
event_841,user_194,income,True,30,False,True,confirmed,161854.02,INR,2025-08-27,Confirmed Monthly Salary,
event_842,user_194,recurring_expense,True,30,False,True,confirmed,50489.39,INR,2025-09-01,Apartment Rent & Essential Utilities,
event_843,user_194,recurring_expense,True,15,False,True,confirmed,13789.08,INR,2025-08-08,Bi-weekly Groceries & Commuting,
event_844,user_194,recurring_expense,True,30,True,False,confirmed,13778.21,INR,2025-08-11,Streaming Services & Dining Out Club,
event_845,user_194,recurring_expense,True,30,True,False,confirmed,9804.13,INR,2025-08-16,Fitness & Luxury Lifestyle Subscription,
event_846,user_195,income,True,30,False,True,confirmed,1488.29,EUR,2026-01-16,Confirmed Monthly Salary,
event_847,user_195,recurring_expense,True,30,False,True,confirmed,561.47,EUR,2026-01-21,Apartment Rent & Essential Utilities,
event_848,user_195,recurring_expense,True,15,False,True,confirmed,165.75,EUR,2026-01-10,Bi-weekly Groceries & Commuting,
event_849,user_195,recurring_expense,True,30,True,False,confirmed,147.94,EUR,2026-01-13,Streaming Services & Dining Out Club,
event_850,user_195,recurring_expense,True,30,True,False,confirmed,83.25,EUR,2026-01-18,Fitness & Luxury Lifestyle Subscription,
event_851,user_196,income,True,30,False,True,confirmed,1037.4,EUR,2024-06-20,Confirmed Monthly Salary,
event_852,user_196,recurring_expense,True,30,False,True,confirmed,414.67,EUR,2024-06-25,Apartment Rent & Essential Utilities,
event_853,user_196,recurring_expense,True,15,False,True,confirmed,102.62,EUR,2024-06-07,Bi-weekly Groceries & Commuting,
event_854,user_196,recurring_expense,True,30,True,False,confirmed,79.23,EUR,2024-06-10,Streaming Services & Dining Out Club,
event_855,user_196,recurring_expense,True,30,True,False,confirmed,80.75,EUR,2024-06-15,Fitness & Luxury Lifestyle Subscription,
event_856,user_197,income,True,30,False,True,confirmed,64166000.66,IDR,2025-11-29,Confirmed Monthly Salary,
event_857,user_197,recurring_expense,True,30,False,True,confirmed,21172794.9,IDR,2025-12-04,Apartment Rent & Essential Utilities,
event_858,user_197,recurring_expense,True,15,False,True,confirmed,6565058.43,IDR,2025-11-09,Bi-weekly Groceries & Commuting,
event_859,user_197,recurring_expense,True,30,True,False,confirmed,6244044.88,IDR,2025-11-12,Streaming Services & Dining Out Club,
event_860,user_197,recurring_expense,True,30,True,False,confirmed,4708675.67,IDR,2025-11-17,Fitness & Luxury Lifestyle Subscription,
event_861,user_198,income,True,30,False,True,confirmed,275122.59,INR,2026-07-18,Confirmed Monthly Salary,
event_862,user_198,recurring_expense,True,30,False,True,confirmed,101946.09,INR,2026-07-23,Apartment Rent & Essential Utilities,
event_863,user_198,recurring_expense,True,15,False,True,confirmed,24270.79,INR,2026-07-11,Bi-weekly Groceries & Commuting,
event_864,user_198,recurring_expense,True,30,True,False,confirmed,23080.75,INR,2026-07-14,Streaming Services & Dining Out Club,
event_865,user_198,recurring_expense,True,30,True,False,confirmed,21422.93,INR,2026-07-19,Fitness & Luxury Lifestyle Subscription,
event_866,user_199,income,True,30,False,True,confirmed,25544397.42,IDR,2024-09-22,Confirmed Monthly Salary,
event_867,user_199,recurring_expense,True,30,False,True,confirmed,7529846.54,IDR,2024-09-27,Apartment Rent & Essential Utilities,
event_868,user_199,recurring_expense,True,15,False,True,confirmed,3118313.85,IDR,2024-09-08,Bi-weekly Groceries & Commuting,
event_869,user_199,recurring_expense,True,30,True,False,confirmed,3033607.19,IDR,2024-09-11,Streaming Services & Dining Out Club,
event_870,user_199,recurring_expense,True,30,True,False,confirmed,1751291.02,IDR,2024-09-16,Fitness & Luxury Lifestyle Subscription,
event_871,user_200,income,True,30,False,True,confirmed,32681933.65,IDR,2025-02-11,Confirmed Monthly Salary,
event_872,user_200,recurring_expense,True,30,False,True,confirmed,11554239.66,IDR,2025-02-16,Apartment Rent & Essential Utilities,
event_873,user_200,recurring_expense,True,15,False,True,confirmed,3250223.33,IDR,2025-02-10,Bi-weekly Groceries & Commuting,
event_874,user_200,recurring_expense,True,30,True,False,confirmed,2731759.94,IDR,2025-02-13,Streaming Services & Dining Out Club,
event_875,user_200,recurring_expense,True,30,True,False,confirmed,1896348.92,IDR,2025-02-18,Fitness & Luxury Lifestyle Subscription,
event_876,user_201,income,True,30,False,True,confirmed,41622445.89,IDR,2026-04-15,Confirmed Monthly Salary,
event_877,user_201,recurring_expense,True,30,False,True,confirmed,14911226.95,IDR,2026-04-20,Apartment Rent & Essential Utilities,
event_878,user_201,recurring_expense,True,15,False,True,confirmed,3720608.33,IDR,2026-04-07,Bi-weekly Groceries & Commuting,
event_879,user_201,recurring_expense,True,30,True,False,confirmed,3751987.8,IDR,2026-04-10,Streaming Services & Dining Out Club,
event_880,user_201,recurring_expense,True,30,True,False,confirmed,2379120.02,IDR,2026-04-15,Fitness & Luxury Lifestyle Subscription,
event_881,user_202,income,True,30,False,True,confirmed,210104.72,INR,2024-12-24,Confirmed Monthly Salary,
event_882,user_202,recurring_expense,True,30,False,True,confirmed,64960.15,INR,2024-12-29,Apartment Rent & Essential Utilities,
event_883,user_202,recurring_expense,True,15,False,True,confirmed,19383.58,INR,2024-12-09,Bi-weekly Groceries & Commuting,
event_884,user_202,recurring_expense,True,30,True,False,confirmed,21874.95,INR,2024-12-12,Streaming Services & Dining Out Club,
event_885,user_202,recurring_expense,True,30,True,False,confirmed,7841.91,INR,2024-12-17,Fitness & Luxury Lifestyle Subscription,
event_886,user_203,income,True,30,False,True,confirmed,1214.34,EUR,2025-05-13,Confirmed Monthly Salary,
event_887,user_203,recurring_expense,True,30,False,True,confirmed,477.6,EUR,2025-05-18,Apartment Rent & Essential Utilities,
event_888,user_203,recurring_expense,True,15,False,True,confirmed,95.88,EUR,2025-05-11,Bi-weekly Groceries & Commuting,
event_889,user_203,recurring_expense,True,30,True,False,confirmed,139.26,EUR,2025-05-14,Streaming Services & Dining Out Club,
event_890,user_203,recurring_expense,True,30,True,False,confirmed,76.26,EUR,2025-05-19,Fitness & Luxury Lifestyle Subscription,
event_891,user_204,income,True,30,False,True,confirmed,910.98,EUR,2026-01-17,Confirmed Monthly Salary,
event_892,user_204,recurring_expense,True,30,False,True,confirmed,256.99,EUR,2026-01-22,Apartment Rent & Essential Utilities,
event_893,user_204,recurring_expense,True,15,False,True,confirmed,106.03,EUR,2026-01-08,Bi-weekly Groceries & Commuting,
event_894,user_204,recurring_expense,True,30,True,False,confirmed,62.84,EUR,2026-01-11,Streaming Services & Dining Out Club,
event_895,user_204,recurring_expense,True,30,True,False,confirmed,52.93,EUR,2026-01-16,Fitness & Luxury Lifestyle Subscription,
event_896,user_205,income,True,30,False,True,confirmed,11381691.6,IDR,2024-03-26,Confirmed Monthly Salary,
event_897,user_205,recurring_expense,True,30,False,True,confirmed,3031900.39,IDR,2024-03-31,Apartment Rent & Essential Utilities,
event_898,user_205,recurring_expense,True,15,False,True,confirmed,1275256.5,IDR,2024-03-10,Bi-weekly Groceries & Commuting,
event_899,user_205,recurring_expense,True,30,True,False,confirmed,759725.01,IDR,2024-03-13,Streaming Services & Dining Out Club,
event_900,user_205,recurring_expense,True,30,True,False,confirmed,370340.57,IDR,2024-03-18,Fitness & Luxury Lifestyle Subscription,
event_901,user_206,income,True,30,False,True,confirmed,2395.27,EUR,2025-08-10,Confirmed Monthly Salary,
event_902,user_206,recurring_expense,True,30,False,True,confirmed,679.9,EUR,2025-08-15,Apartment Rent & Essential Utilities,
event_903,user_206,recurring_expense,True,15,False,True,confirmed,207.53,EUR,2025-08-07,Bi-weekly Groceries & Commuting,
event_904,user_206,recurring_expense,True,30,True,False,confirmed,136.56,EUR,2025-08-10,Streaming Services & Dining Out Club,
event_905,user_206,recurring_expense,True,30,True,False,confirmed,111.42,EUR,2025-08-15,Fitness & Luxury Lifestyle Subscription,
event_906,user_207,income,True,30,False,True,confirmed,15052.54,ZAR,2026-07-19,Confirmed Monthly Salary,
event_907,user_207,recurring_expense,True,30,False,True,confirmed,5301.19,ZAR,2026-07-24,Apartment Rent & Essential Utilities,
event_908,user_207,recurring_expense,True,15,False,True,confirmed,1232.4,ZAR,2026-07-09,Bi-weekly Groceries & Commuting,
event_909,user_207,recurring_expense,True,30,True,False,confirmed,1768.92,ZAR,2026-07-12,Streaming Services & Dining Out Club,
event_910,user_207,recurring_expense,True,30,True,False,confirmed,1187.58,ZAR,2026-07-17,Fitness & Luxury Lifestyle Subscription,
event_911,user_208,income,True,30,False,True,confirmed,4227393.97,IDR,2024-06-28,Confirmed Monthly Salary,
event_912,user_208,recurring_expense,True,30,False,True,confirmed,1470853.75,IDR,2024-07-03,Apartment Rent & Essential Utilities,
event_913,user_208,recurring_expense,True,15,False,True,confirmed,503196.73,IDR,2024-06-11,Bi-weekly Groceries & Commuting,
event_914,user_208,recurring_expense,True,30,True,False,confirmed,352137.59,IDR,2024-06-14,Streaming Services & Dining Out Club,
event_915,user_208,recurring_expense,True,30,True,False,confirmed,264325.99,IDR,2024-06-19,Fitness & Luxury Lifestyle Subscription,
event_916,user_209,income,True,30,False,True,confirmed,88553.12,ZAR,2025-11-12,Confirmed Monthly Salary,
event_917,user_209,recurring_expense,True,30,False,True,confirmed,25953.75,ZAR,2025-11-17,Apartment Rent & Essential Utilities,
event_918,user_209,recurring_expense,True,15,False,True,confirmed,7905.2,ZAR,2025-11-08,Bi-weekly Groceries & Commuting,
event_919,user_209,recurring_expense,True,30,True,False,confirmed,4794.39,ZAR,2025-11-11,Streaming Services & Dining Out Club,
event_920,user_209,recurring_expense,True,30,True,False,confirmed,6060.24,ZAR,2025-11-16,Fitness & Luxury Lifestyle Subscription,
event_921,user_210,income,True,30,False,True,confirmed,1975.16,USD,2026-04-21,Confirmed Monthly Salary,
event_922,user_210,recurring_expense,True,30,False,True,confirmed,562.59,USD,2026-04-26,Apartment Rent & Essential Utilities,
event_923,user_210,recurring_expense,True,15,False,True,confirmed,221.09,USD,2026-04-10,Bi-weekly Groceries & Commuting,
event_924,user_210,recurring_expense,True,30,True,False,confirmed,216.33,USD,2026-04-13,Streaming Services & Dining Out Club,
event_925,user_210,recurring_expense,True,30,True,False,confirmed,62.94,USD,2026-04-18,Fitness & Luxury Lifestyle Subscription,
event_926,user_211,income,True,30,False,True,confirmed,3079.02,EUR,2024-09-25,Confirmed Monthly Salary,
event_927,user_211,recurring_expense,True,30,False,True,confirmed,962.76,EUR,2024-09-30,Apartment Rent & Essential Utilities,
event_928,user_211,recurring_expense,True,15,False,True,confirmed,359.88,EUR,2024-09-07,Bi-weekly Groceries & Commuting,
event_929,user_211,recurring_expense,True,30,True,False,confirmed,355.24,EUR,2024-09-10,Streaming Services & Dining Out Club,
